Address,Signal Strength
06:54:01:11:5e:b7,-72
06:54:01:11:5e:b7,-74
06:54:01:11:5e:b7,-74
06:54:01:11:5e:b7,-86
06:54:01:11:5e:b7,-84
da:a1:19:79:db:31,-98
74:42:8b:ea:9e:dc,-98
6a:b8:77:ba:05:10,-96
6a:b8:77:ba:05:10,-74
6a:b8:77:ba:05:10,-74
6a:b8:77:ba:05:10,-90
da:a1:19:df:65:5a,-98
6a:b8:77:ba:05:10,-92
2e:d4:e7:d7:19:d5,-98
2e:d4:e7:d7:19:d5,-88
7e:2d:02:58:ee:c8,-98
7e:2d:02:58:ee:c8,-98
7e:2d:02:58:ee:c8,-86
b2:c6:37:de:73:50,-98
48:f1:7f:64:69:9b,-92
48:f1:7f:64:69:9b,-76
da:a1:19:6b:5d:76,-68
e8:2a:ea:49:83:1a,-74
e8:2a:ea:49:83:1a,-74
4a:17:8c:ef:0c:59,-74
4a:17:8c:ef:0c:59,-70
4a:17:8c:ef:0c:59,-68
4a:17:8c:ef:0c:59,-68
4a:17:8c:ef:0c:59,-68
4a:17:8c:ef:0c:59,-68
da:a1:19:66:ec:d2,-98
da:a1:19:66:ec:d2,-74
00:28:f8:3f:cc:8a,-44
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
6e:62:28:c7:b5:6c,-80
6e:62:28:c7:b5:6c,-74
6e:62:28:c7:b5:6c,-84
6e:62:28:c7:b5:6c,-74
9e:e5:54:76:a8:b9,-98
6e:62:28:c7:b5:6c,-88
3a:5a:af:27:4a:b7,-98
3a:5a:af:27:4a:b7,-98
0c:cb:85:00:55:c9,-98
dc:53:60:9e:76:e0,-98
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-92
a6:97:c5:7f:c2:54,-88
a6:97:c5:7f:c2:54,-82
dc:53:60:9e:76:e0,-98
de:26:75:87:13:7c,-98
a4:c4:94:40:a8:e4,-90
a4:c4:94:40:a8:e4,-96
a4:c4:94:40:a8:e4,-96
a4:c4:94:40:a8:e4,-98
86:e7:a7:7c:80:22,-92
72:e8:08:9e:ff:4c,-98
86:e7:a7:7c:80:22,-90
8a:7c:68:d0:0b:bc,-98
8a:7c:68:d0:0b:bc,-74
8a:7c:68:d0:0b:bc,-74
8a:7c:68:d0:0b:bc,-74
8a:7c:68:d0:0b:bc,-94
6a:a5:f0:bf:24:af,-98
98:22:ef:c6:1a:e7,-98
4a:97:e9:52:6b:4a,-98
4a:97:e9:52:6b:4a,-98
4a:97:e9:52:6b:4a,-98
1c:1b:b5:72:72:c0,-98
1c:1b:b5:72:72:c0,-92
1e:93:92:a3:a6:b1,-74
1e:93:92:a3:a6:b1,-74
1e:93:92:a3:a6:b1,-74
1e:93:92:a3:a6:b1,-78
30:74:96:e2:25:01,-74
30:74:96:e2:25:01,-44
30:74:96:e2:25:01,-44
88:b4:a6:ce:82:36,-98
30:74:96:e2:25:01,-36
88:b4:a6:ce:82:36,-60
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-30
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-40
88:b4:a6:f1:6e:59,-74
56:72:11:c7:50:64,-80
56:72:11:c7:50:64,-74
88:28:b3:9e:fa:1a,-98
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
e8:2a:ea:49:83:1a,-74
00:28:f8:3f:cc:8a,-40
e8:2a:ea:49:83:1a,-74
00:28:f8:3f:cc:8a,-56
e4:70:b8:16:bb:88,-98
30:74:96:e2:25:01,-82
30:74:96:e2:25:01,-76
30:74:96:e2:25:01,-44
30:74:96:e2:25:01,-40
48:f1:7f:64:69:9b,-74
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-34
48:f1:7f:64:69:9b,-74
30:74:96:e2:25:01,-32
48:f1:7f:64:69:9b,-74
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-40
30:74:96:e2:25:01,-40
0e:b5:03:e3:05:b5,-98
0e:b5:03:e3:05:b5,-98
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-72
dc:53:60:9e:76:e0,-86
d2:85:e7:cc:27:7a,-68
d2:85:e7:cc:27:7a,-74
d2:85:e7:cc:27:7a,-74
d2:85:e7:cc:27:7a,-74
d2:85:e7:cc:27:7a,-74
86:84:28:c0:2e:4b,-98
d2:85:e7:cc:27:7a,-94
ba:ff:23:b7:e0:81,-68
ba:ff:23:b7:e0:81,-62
ba:ff:23:b7:e0:81,-68
ba:ff:23:b7:e0:81,-74
aa:57:a5:49:36:d3,-62
aa:57:a5:49:36:d3,-62
aa:57:a5:49:36:d3,-56
aa:57:a5:49:36:d3,-56
aa:57:a5:49:36:d3,-56
aa:57:a5:49:36:d3,-56
aa:57:a5:49:36:d3,-62
aa:57:a5:49:36:d3,-62
aa:57:a5:49:36:d3,-68
aa:57:a5:49:36:d3,-68
d6:7d:d2:45:4c:94,-98
d6:7d:d2:45:4c:94,-98
42:84:da:25:4b:f9,-62
42:84:da:25:4b:f9,-56
42:84:da:25:4b:f9,-56
42:84:da:25:4b:f9,-52
42:84:da:25:4b:f9,-56
42:84:da:25:4b:f9,-56
42:84:da:25:4b:f9,-56
42:84:da:25:4b:f9,-62
42:84:da:25:4b:f9,-62
2a:bf:44:c1:7e:ea,-62
2a:bf:44:c1:7e:ea,-56
0c:cb:85:60:ec:b4,-98
16:2c:52:ed:fa:78,-56
16:2c:52:ed:fa:78,-56
16:2c:52:ed:fa:78,-50
16:2c:52:ed:fa:78,-50
16:2c:52:ed:fa:78,-50
16:2c:52:ed:fa:78,-56
16:2c:52:ed:fa:78,-56
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
da:a1:19:66:ec:d2,-82
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-92
da:a1:19:66:ec:d2,-90
da:a1:19:66:ec:d2,-98
da:a1:19:66:ec:d2,-98
b2:b6:42:25:ed:36,-68
b2:b6:42:25:ed:36,-74
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-56
e8:2a:ea:49:83:1a,-88
e8:2a:ea:49:83:1a,-74
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-74
6a:3a:4a:b6:85:10,-98
48:f1:7f:64:69:9b,-98
48:f1:7f:64:69:9b,-94
d6:8f:74:23:a8:02,-74
d6:8f:74:23:a8:02,-74
d6:8f:74:23:a8:02,-68
d6:8f:74:23:a8:02,-68
d6:8f:74:23:a8:02,-62
d6:8f:74:23:a8:02,-74
d6:8f:74:23:a8:02,-84
54:60:09:ee:82:bc,-98
54:60:09:ee:82:bc,-98
54:60:09:ee:82:bc,-98
24:41:8c:76:0a:6b,-98
24:41:8c:76:0a:6b,-98
88:28:b3:9e:fa:1a,-98
da:a1:19:6b:5d:76,-84
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-78
da:a1:19:6b:5d:76,-94
da:a1:19:6b:5d:76,-98
88:b4:a6:0c:e4:9f,-70
88:b4:a6:0c:e4:9f,-70
88:b4:a6:0c:e4:9f,-70
88:b4:a6:0c:e4:9f,-70
88:b4:a6:0c:e4:9f,-62
88:b4:a6:0c:e4:9f,-62
88:b4:a6:0c:e4:9f,-62
88:b4:a6:0c:e4:9f,-62
88:b4:a6:0c:e4:9f,-64
88:b4:a6:0c:e4:9f,-64
88:b4:a6:0c:e4:9f,-68
88:b4:a6:0c:e4:9f,-68
88:b4:a6:0c:e4:9f,-68
88:b4:a6:0c:e4:9f,-74
88:b4:a6:0c:e4:9f,-74
88:b4:a6:0c:e4:9f,-74
b2:f1:76:64:10:4c,-98
b2:f1:76:64:10:4c,-74
b2:f1:76:64:10:4c,-74
b2:f1:76:64:10:4c,-72
b2:f1:76:64:10:4c,-72
b2:f1:76:64:10:4c,-68
b2:f1:76:64:10:4c,-68
b2:f1:76:64:10:4c,-74
5a:6f:53:33:8e:9c,-70
5a:6f:53:33:8e:9c,-62
5a:6f:53:33:8e:9c,-68
5a:6f:53:33:8e:9c,-68
5a:6f:53:33:8e:9c,-68
da:a1:19:00:a1:36,-82
da:a1:19:00:a1:36,-98
46:bb:1e:6b:3d:80,-76
46:bb:1e:6b:3d:80,-74
46:bb:1e:6b:3d:80,-74
46:bb:1e:6b:3d:80,-72
46:bb:1e:6b:3d:80,-72
46:bb:1e:6b:3d:80,-74
46:bb:1e:6b:3d:80,-98
46:bb:1e:6b:3d:80,-98
32:b7:ad:af:22:96,-70
32:b7:ad:af:22:96,-72
32:b7:ad:af:22:96,-72
32:b7:ad:af:22:96,-74
9a:d6:f6:84:03:64,-74
9a:d6:f6:84:03:64,-70
9a:d6:f6:84:03:64,-74
9a:d6:f6:84:03:64,-74
9a:d6:f6:84:03:64,-74
9a:d6:f6:84:03:64,-74
9a:d6:f6:84:03:64,-74
88:b4:a6:44:f8:ac,-60
00:28:f8:3f:cc:8a,-44
88:b4:a6:29:dd:91,-68
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-40
00:28:f8:3f:cc:8a,-56
e8:2a:ea:49:83:1a,-84
e8:2a:ea:49:83:1a,-98
da:a1:19:6b:5d:76,-98
da:a1:19:6b:5d:76,-72
da:a1:19:6b:5d:76,-88
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-98
da:a1:19:00:a1:36,-74
da:a1:19:00:a1:36,-74
fe:61:3c:a8:d9:51,-74
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-84
da:a1:19:00:a1:36,-74
da:a1:19:00:a1:36,-98
da:a1:19:00:a1:36,-98
9e:49:14:bc:aa:5b,-74
9e:49:14:bc:aa:5b,-68
48:f1:7f:64:69:9b,-72
9e:49:14:bc:aa:5b,-72
9e:49:14:bc:aa:5b,-68
48:f1:7f:64:69:9b,-74
9e:49:14:bc:aa:5b,-74
16:ec:81:9f:40:9c,-68
32:32:4d:ed:96:26,-74
32:32:4d:ed:96:26,-68
32:32:4d:ed:96:26,-68
32:32:4d:ed:96:26,-68
32:32:4d:ed:96:26,-74
32:32:4d:ed:96:26,-74
ba:5a:5a:fd:7a:54,-98
ba:5a:5a:fd:7a:54,-74
ba:5a:5a:fd:7a:54,-74
ba:5a:5a:fd:7a:54,-98
ba:5a:5a:fd:7a:54,-98
ba:5a:5a:fd:7a:54,-84
ba:5a:5a:fd:7a:54,-74
96:d2:88:8b:12:7e,-70
96:d2:88:8b:12:7e,-68
96:d2:88:8b:12:7e,-68
30:74:96:e2:25:01,-74
30:74:96:e2:25:01,-68
30:74:96:e2:25:01,-62
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-38
30:74:96:e2:25:01,-38
30:74:96:e2:25:01,-40
30:74:96:e2:25:01,-40
30:74:96:e2:25:01,-40
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-98
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-98
46:bb:1e:6b:3d:80,-74
46:bb:1e:6b:3d:80,-74
46:bb:1e:6b:3d:80,-72
46:bb:1e:6b:3d:80,-74
46:bb:1e:6b:3d:80,-74
46:bb:1e:6b:3d:80,-82
46:bb:1e:6b:3d:80,-96
24:18:1d:4a:34:9c,-98
24:18:1d:4a:34:9c,-98
24:18:1d:4a:34:9c,-98
24:18:1d:4a:34:9c,-98
da:a1:19:01:ab:5f,-98
00:28:f8:3f:cc:8a,-44
da:a1:19:01:ab:5f,-74
28:b2:bd:a8:37:de,-74
28:b2:bd:a8:37:de,-74
00:28:f8:3f:cc:8a,-44
da:a1:19:01:ab:5f,-74
da:a1:19:01:ab:5f,-74
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-56
da:a1:19:01:ab:5f,-98
da:a1:19:01:ab:5f,-98
98:22:ef:c6:1a:e7,-98
26:b5:e8:b3:a7:bd,-98
e4:70:b8:16:bb:88,-98
e4:70:b8:16:bb:88,-98
e4:70:b8:16:bb:88,-98
e4:70:b8:16:bb:88,-98
e4:70:b8:16:bb:88,-98
da:a1:19:00:a1:36,-86
da:a1:19:00:a1:36,-70
da:a1:19:00:a1:36,-94
e8:2a:ea:49:83:1a,-74
e8:2a:ea:49:83:1a,-72
e8:2a:ea:49:83:1a,-74
da:a1:19:00:a1:36,-74
be:25:a8:e1:f0:da,-98
da:a1:19:00:a1:36,-72
66:a8:a6:2d:6f:39,-78
be:25:a8:e1:f0:da,-98
da:a1:19:00:a1:36,-74
66:a8:a6:2d:6f:39,-98
da:a1:19:00:a1:36,-94
66:a8:a6:2d:6f:39,-74
66:a8:a6:2d:6f:39,-74
dc:53:60:9e:76:e0,-74
66:a8:a6:2d:6f:39,-90
dc:53:60:9e:76:e0,-68
dc:53:60:9e:76:e0,-72
dc:53:60:9e:76:e0,-74
66:a8:a6:2d:6f:39,-74
66:a8:a6:2d:6f:39,-98
66:a8:a6:2d:6f:39,-98
c6:cc:23:d2:7c:ad,-96
c6:cc:23:d2:7c:ad,-98
c6:cc:23:d2:7c:ad,-98
8a:7c:68:d0:0b:bc,-98
da:a1:19:66:ec:d2,-98
da:a1:19:66:ec:d2,-96
da:a1:19:66:ec:d2,-98
8a:7c:68:d0:0b:bc,-74
8a:7c:68:d0:0b:bc,-74
8a:7c:68:d0:0b:bc,-74
da:a1:19:00:a1:36,-74
8a:7c:68:d0:0b:bc,-92
8a:7c:68:d0:0b:bc,-96
48:f1:7f:64:69:9b,-98
da:a1:19:00:a1:36,-80
da:a1:19:00:a1:36,-92
6a:3a:d1:15:7f:74,-98
6a:3a:d1:15:7f:74,-98
7e:e2:7a:22:df:9e,-98
7e:e2:7a:22:df:9e,-90
7e:e2:7a:22:df:9e,-74
7e:e2:7a:22:df:9e,-74
7e:e2:7a:22:df:9e,-78
7e:e2:7a:22:df:9e,-78
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-76
a4:93:3f:61:87:a3,-98
da:a1:19:c2:76:18,-98
da:a1:19:c2:76:18,-98
56:9b:fc:55:1e:b1,-68
56:9b:fc:55:1e:b1,-68
56:9b:fc:55:1e:b1,-66
56:9b:fc:55:1e:b1,-68
56:9b:fc:55:1e:b1,-68
96:23:05:63:2a:52,-56
96:23:05:63:2a:52,-50
8e:a5:13:2a:1e:59,-72
8e:a5:13:2a:1e:59,-72
8e:a5:13:2a:1e:59,-74
8e:a5:13:2a:1e:59,-70
8e:a5:13:2a:1e:59,-72
8e:a5:13:2a:1e:59,-74
8e:a5:13:2a:1e:59,-74
da:a1:19:6b:5d:76,-98
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-98
4e:97:49:e7:e6:94,-74
4e:97:49:e7:e6:94,-72
4e:97:49:e7:e6:94,-68
4e:97:49:e7:e6:94,-74
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-40
00:28:f8:3f:cc:8a,-50
98:22:ef:c6:1a:e7,-98
d6:11:98:88:75:97,-64
d6:11:98:88:75:97,-68
e2:24:f1:1c:5c:74,-74
e2:24:f1:1c:5c:74,-74
e2:24:f1:1c:5c:74,-74
e2:24:f1:1c:5c:74,-74
de:3f:58:fe:6b:97,-98
da:a1:19:6b:5d:76,-98
da:a1:19:6b:5d:76,-96
62:b8:46:b0:22:8f,-90
62:b8:46:b0:22:8f,-98
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
48:f1:7f:64:69:9b,-74
48:f1:7f:64:69:9b,-82
48:f1:7f:64:69:9b,-74
1e:e8:f8:f6:41:de,-74
72:13:1c:50:29:8f,-74
72:13:1c:50:29:8f,-70
72:13:1c:50:29:8f,-74
72:13:1c:50:29:8f,-74
72:13:1c:50:29:8f,-94
72:13:1c:50:29:8f,-74
b2:b6:42:25:ed:36,-74
b2:b6:42:25:ed:36,-68
b2:b6:42:25:ed:36,-68
b2:b6:42:25:ed:36,-70
b2:b6:42:25:ed:36,-74
40:83:1d:10:08:80,-62
40:83:1d:10:08:80,-62
40:83:1d:10:08:80,-68
40:83:1d:10:08:80,-62
40:83:1d:10:08:80,-62
40:83:1d:10:08:80,-64
40:83:1d:10:08:80,-62
1e:24:c0:a3:20:b3,-90
1e:24:c0:a3:20:b3,-72
1e:24:c0:a3:20:b3,-98
1e:24:c0:a3:20:b3,-96
1e:24:c0:a3:20:b3,-98
a4:c4:94:40:a8:e4,-98
a4:c4:94:40:a8:e4,-98
a4:c4:94:40:a8:e4,-98
60:36:dd:96:86:8d,-98
60:36:dd:96:86:8d,-86
de:0e:2e:d5:93:55,-72
de:0e:2e:d5:93:55,-74
b8:7b:c5:7a:fd:47,-98
b8:7b:c5:7a:fd:47,-76
ee:13:cd:14:c6:60,-74
ee:13:cd:14:c6:60,-74
ee:13:cd:14:c6:60,-68
ee:13:cd:14:c6:60,-68
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-96
da:a1:19:6b:5d:76,-84
00:28:f8:3f:cc:8a,-98
00:28:f8:3f:cc:8a,-88
ba:ff:23:b7:e0:81,-68
ba:ff:23:b7:e0:81,-68
00:28:f8:3f:cc:8a,-50
30:74:96:e2:25:01,-96
ba:ff:23:b7:e0:81,-74
00:28:f8:3f:cc:8a,-44
30:74:96:e2:25:01,-74
00:28:f8:3f:cc:8a,-56
30:74:96:e2:25:01,-72
30:74:96:e2:25:01,-40
30:74:96:e2:25:01,-40
30:74:96:e2:25:01,-32
30:74:96:e2:25:01,-30
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-40
30:74:96:e2:25:01,-44
c2:15:d8:98:db:cf,-98
c2:15:d8:98:db:cf,-98
dc:53:60:9e:76:e0,-84
dc:53:60:9e:76:e0,-98
dc:53:60:9e:76:e0,-98
30:75:12:7f:f9:67,-74
dc:53:60:9e:76:e0,-96
30:75:12:7f:f9:67,-70
36:df:0c:5e:64:7d,-74
30:75:12:7f:f9:67,-68
30:75:12:7f:f9:67,-68
30:75:12:7f:f9:67,-68
30:75:12:7f:f9:67,-68
30:75:12:7f:f9:67,-74
82:87:3b:6d:4d:3b,-98
82:87:3b:6d:4d:3b,-72
82:87:3b:6d:4d:3b,-68
82:87:3b:6d:4d:3b,-74
82:87:3b:6d:4d:3b,-68
ee:98:28:4b:df:58,-84
e8:2a:ea:49:83:1a,-74
ee:98:28:4b:df:58,-96
e8:2a:ea:49:83:1a,-74
e8:2a:ea:49:83:1a,-84
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
88:28:b3:9e:fa:1a,-98
88:28:b3:9e:fa:1a,-98
88:28:b3:9e:fa:1a,-98
88:28:b3:9e:fa:1a,-98
88:28:b3:9e:fa:1a,-98
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-88
da:a1:19:6b:5d:76,-74
40:83:1d:10:08:80,-62
da:a1:19:6b:5d:76,-90
40:83:1d:10:08:80,-56
40:83:1d:10:08:80,-56
da:a1:19:6b:5d:76,-98
40:83:1d:10:08:80,-50
fa:b2:70:c8:ba:d1,-98
40:83:1d:10:08:80,-56
40:83:1d:10:08:80,-62
4e:b5:bd:42:e3:13,-98
4e:b5:bd:42:e3:13,-98
9a:d6:f6:84:03:64,-88
9a:d6:f6:84:03:64,-98
9a:d6:f6:84:03:64,-86
9a:d6:f6:84:03:64,-98
9a:d6:f6:84:03:64,-98
8a:a3:5e:7e:d7:9f,-74
8a:a3:5e:7e:d7:9f,-98
22:3c:77:3d:8b:5e,-68
8a:a3:5e:7e:d7:9f,-98
22:3c:77:3d:8b:5e,-86
a4:93:3f:61:87:a3,-76
48:f1:7f:64:69:9b,-74
48:f1:7f:64:69:9b,-98
16:47:63:d4:9d:40,-98
a4:93:3f:61:87:a3,-98
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-86
a4:93:3f:61:87:a3,-98
e6:dc:b4:0f:bb:bb,-74
e6:dc:b4:0f:bb:bb,-74
88:b4:a6:b4:68:53,-68
e6:dc:b4:0f:bb:bb,-98
e6:dc:b4:0f:bb:bb,-82
da:a1:19:6b:5d:76,-74
88:b4:a6:88:73:27,-68
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
e6:dc:b4:0f:bb:bb,-98
74:b5:87:28:22:0a,-98
74:b5:87:28:22:0a,-96
88:b4:a6:af:2c:17,-68
da:a1:19:6b:5d:76,-98
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-56
66:40:70:50:fc:59,-98
66:40:70:50:fc:59,-74
66:40:70:50:fc:59,-98
66:40:70:50:fc:59,-74
66:40:70:50:fc:59,-74
96:d2:88:8b:12:7e,-74
96:d2:88:8b:12:7e,-74
66:40:70:50:fc:59,-98
96:d2:88:8b:12:7e,-74
96:d2:88:8b:12:7e,-88
dc:53:60:9e:76:e0,-78
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-76
2a:b8:a6:3c:49:31,-74
a4:93:3f:61:87:a3,-74
2a:b8:a6:3c:49:31,-68
a4:93:3f:61:87:a3,-74
2a:b8:a6:3c:49:31,-68
2a:b8:a6:3c:49:31,-74
a4:93:3f:61:87:a3,-74
2a:b8:a6:3c:49:31,-74
a4:93:3f:61:87:a3,-98
2a:b8:a6:3c:49:31,-74
2a:b8:a6:3c:49:31,-88
e8:2a:ea:49:83:1a,-98
ca:70:f1:3f:4a:05,-98
ca:70:f1:3f:4a:05,-98
da:a1:19:6b:5d:76,-98
da:a1:19:6b:5d:76,-98
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
2a:21:b1:25:3f:7c,-74
2a:21:b1:25:3f:7c,-74
2a:21:b1:25:3f:7c,-80
2a:21:b1:25:3f:7c,-74
2a:21:b1:25:3f:7c,-98
a4:93:3f:61:87:a3,-98
a4:93:3f:61:87:a3,-74
98:22:ef:c6:1a:e7,-98
a4:93:3f:61:87:a3,-74
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-98
a4:93:3f:61:87:a3,-98
48:f1:7f:64:69:9b,-68
48:f1:7f:64:69:9b,-98
48:f1:7f:64:69:9b,-72
48:f1:7f:64:69:9b,-68
48:f1:7f:64:69:9b,-74
02:f8:31:cd:ce:f3,-74
02:f8:31:cd:ce:f3,-98
da:a1:19:6b:5d:76,-68
da:a1:19:6b:5d:76,-68
da:a1:19:6b:5d:76,-68
da:a1:19:6b:5d:76,-86
da:a1:19:6b:5d:76,-78
32:e8:c6:7d:cf:c2,-74
32:e8:c6:7d:cf:c2,-74
32:e8:c6:7d:cf:c2,-68
32:e8:c6:7d:cf:c2,-74
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-62
8a:7c:68:d0:0b:bc,-98
8a:7c:68:d0:0b:bc,-94
8a:7c:68:d0:0b:bc,-98
52:92:82:d2:5e:a8,-74
52:92:82:d2:5e:a8,-74
52:92:82:d2:5e:a8,-98
24:41:8c:76:0a:6b,-80
52:92:82:d2:5e:a8,-62
52:92:82:d2:5e:a8,-68
52:92:82:d2:5e:a8,-72
98:e0:d9:80:f3:ed,-98
98:e0:d9:80:f3:ed,-98
98:e0:d9:80:f3:ed,-98
98:e0:d9:80:f3:ed,-98
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-72
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-74
a4:93:3f:61:87:a3,-74
a4:93:3f:61:87:a3,-98
dc:53:60:9e:76:e0,-98
32:e8:c6:7d:cf:c2,-72
da:a1:19:6b:5d:76,-98
5a:4c:b2:6c:01:8a,-98
32:e8:c6:7d:cf:c2,-74
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-86
e8:2a:ea:49:83:1a,-84
e8:2a:ea:49:83:1a,-84
e8:2a:ea:49:83:1a,-74
30:74:96:e2:25:01,-74
30:74:96:e2:25:01,-74
30:74:96:e2:25:01,-40
30:74:96:e2:25:01,-40
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-44
12:54:4a:1b:16:f3,-98
12:54:4a:1b:16:f3,-98
12:54:4a:1b:16:f3,-94
12:54:4a:1b:16:f3,-98
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
96:23:05:63:2a:52,-56
96:23:05:63:2a:52,-50
16:91:de:ff:af:59,-74
16:91:de:ff:af:59,-68
16:91:de:ff:af:59,-68
16:91:de:ff:af:59,-68
16:91:de:ff:af:59,-68
16:91:de:ff:af:59,-74
16:91:de:ff:af:59,-74
98:e0:d9:80:f3:ed,-98
98:e0:d9:80:f3:ed,-98
46:e6:1c:e0:2f:e8,-74
46:e6:1c:e0:2f:e8,-74
46:e6:1c:e0:2f:e8,-74
46:e6:1c:e0:2f:e8,-74
46:e6:1c:e0:2f:e8,-98
00:28:f8:3f:cc:8a,-44
28:b2:bd:a8:37:de,-96
28:b2:bd:a8:37:de,-74
28:b2:bd:a8:37:de,-74
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
da:a1:19:6b:5d:76,-78
00:28:f8:3f:cc:8a,-56
da:a1:19:6b:5d:76,-98
da:a1:19:6b:5d:76,-98
da:a1:19:6b:5d:76,-98
0a:51:cb:d1:d0:63,-98
0a:51:cb:d1:d0:63,-98
0a:51:cb:d1:d0:63,-62
0a:51:cb:d1:d0:63,-68
0a:51:cb:d1:d0:63,-68
0a:51:cb:d1:d0:63,-62
0a:51:cb:d1:d0:63,-68
0a:51:cb:d1:d0:63,-62
c2:05:d5:9e:83:67,-74
c2:05:d5:9e:83:67,-88
c2:05:d5:9e:83:67,-74
c2:05:d5:9e:83:67,-74
c2:50:f9:61:65:bb,-66
c2:50:f9:61:65:bb,-72
c2:50:f9:61:65:bb,-72
c2:50:f9:61:65:bb,-98
66:40:70:50:fc:59,-98
66:40:70:50:fc:59,-96
66:40:70:50:fc:59,-88
66:40:70:50:fc:59,-88
66:40:70:50:fc:59,-98
66:40:70:50:fc:59,-98
92:ef:b3:7b:88:1d,-98
b2:b6:42:25:ed:36,-72
b2:b6:42:25:ed:36,-74
b2:b6:42:25:ed:36,-74
da:9e:61:bd:19:8e,-98
c6:cf:f2:35:c1:2b,-98
da:a1:19:66:ec:d2,-94
da:a1:19:66:ec:d2,-94
dc:53:60:9e:76:e0,-98
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-74
d2:1b:30:3d:5b:dd,-96
dc:53:60:9e:76:e0,-98
ba:ff:23:b7:e0:81,-90
